event_id,period_no,occ_year,occ_month,occ_day
877,303,303,1,1
878,303,303,1,1
879,303,303,1,1
880,303,303,1,1
881,305,305,1,1
882,305,305,1,1
883,306,306,1,1
884,306,306,1,1
885,306,306,1,1
886,306,306,1,1
887,306,306,1,1
888,306,306,1,1
889,307,307,1,1
890,307,307,1,1
891,308,308,1,1
892,308,308,1,1
893,308,308,1,1
894,308,308,1,1
895,308,308,1,1
896,309,309,1,1
897,310,310,1,1
898,312,312,1,1
899,312,312,1,1
900,313,313,1,1
901,313,313,1,1
902,313,313,1,1
903,313,313,1,1
904,313,313,1,1
905,314,314,1,1
906,314,314,1,1
907,314,314,1,1
908,314,314,1,1
909,314,314,1,1
910,314,314,1,1
911,315,315,1,1
912,315,315,1,1
913,315,315,1,1
914,315,315,1,1
915,316,316,1,1
916,316,316,1,1
917,317,317,1,1
918,317,317,1,1
919,317,317,1,1
920,318,318,1,1
921,318,318,1,1
922,318,318,1,1
923,318,318,1,1
924,319,319,1,1
925,319,319,1,1
926,319,319,1,1
927,319,319,1,1
928,319,319,1,1
929,320,320,1,1
930,320,320,1,1
931,320,320,1,1
932,320,320,1,1
933,320,320,1,1
934,321,321,1,1
935,321,321,1,1
936,321,321,1,1
937,321,321,1,1
938,321,321,1,1
939,321,321,1,1
940,323,323,1,1
941,323,323,1,1
942,325,325,1,1
943,325,325,1,1
944,327,327,1,1
945,327,327,1,1
946,328,328,1,1
947,328,328,1,1
948,328,328,1,1
949,328,328,1,1
950,328,328,1,1
951,329,329,1,1
952,329,329,1,1
953,329,329,1,1
954,329,329,1,1
955,329,329,1,1
956,330,330,1,1
957,331,331,1,1
958,331,331,1,1
959,331,331,1,1
960,332,332,1,1
961,332,332,1,1
962,332,332,1,1
963,332,332,1,1
964,332,332,1,1
965,332,332,1,1
966,332,332,1,1
967,332,332,1,1
968,333,333,1,1
969,333,333,1,1
970,333,333,1,1
971,333,333,1,1
972,334,334,1,1
973,334,334,1,1
974,334,334,1,1
975,334,334,1,1
976,335,335,1,1
977,336,336,1,1
978,336,336,1,1
979,337,337,1,1
980,337,337,1,1
981,337,337,1,1
982,338,338,1,1
983,338,338,1,1
984,338,338,1,1
985,339,339,1,1
986,339,339,1,1
987,339,339,1,1
988,339,339,1,1
989,339,339,1,1
990,339,339,1,1
991,339,339,1,1
992,340,340,1,1
993,340,340,1,1
994,340,340,1,1
995,340,340,1,1
996,340,340,1,1
997,341,341,1,1
998,341,341,1,1
999,341,341,1,1
1000,342,342,1,1
1001,342,342,1,1
1002,342,342,1,1
1003,343,343,1,1
1004,343,343,1,1
1005,343,343,1,1
1006,343,343,1,1
1007,343,343,1,1
1008,343,343,1,1
1009,344,344,1,1
1010,344,344,1,1
1011,345,345,1,1
1012,346,346,1,1
1013,346,346,1,1
1014,347,347,1,1
1015,347,347,1,1
1016,347,347,1,1
1017,347,347,1,1
1018,347,347,1,1
1019,347,347,1,1
1020,348,348,1,1
1021,349,349,1,1
1022,349,349,1,1
1023,349,349,1,1
1024,350,350,1,1
1025,350,350,1,1
1026,350,350,1,1
1027,350,350,1,1
1028,350,350,1,1
1029,350,350,1,1
1030,350,350,1,1
1031,350,350,1,1
1032,351,351,1,1
1033,352,352,1,1
1034,352,352,1,1
1035,352,352,1,1
1036,352,352,1,1
1037,353,353,1,1
1038,353,353,1,1
1039,353,353,1,1
1040,353,353,1,1
1041,353,353,1,1
1042,354,354,1,1
1043,354,354,1,1
1044,355,355,1,1
1045,355,355,1,1
1046,355,355,1,1
1047,355,355,1,1
1048,356,356,1,1
1049,356,356,1,1
1050,356,356,1,1
1051,356,356,1,1
1052,356,356,1,1
1053,357,357,1,1
1054,357,357,1,1
1055,358,358,1,1
1056,359,359,1,1
1057,359,359,1,1
1058,359,359,1,1
1059,359,359,1,1
1060,360,360,1,1
1061,360,360,1,1
1062,360,360,1,1
1063,362,362,1,1
1064,362,362,1,1
1065,362,362,1,1
1066,362,362,1,1
1067,362,362,1,1
1068,362,362,1,1
1069,362,362,1,1
1070,362,362,1,1
1071,363,363,1,1
1072,363,363,1,1
1073,363,363,1,1
1074,364,364,1,1
1075,364,364,1,1
1076,365,365,1,1
1077,366,366,1,1
1078,366,366,1,1
1079,366,366,1,1
1080,367,367,1,1
1081,367,367,1,1
1082,367,367,1,1
1083,367,367,1,1
1084,367,367,1,1
1085,367,367,1,1
1086,368,368,1,1
1087,369,369,1,1
1088,369,369,1,1
1089,370,370,1,1
1090,370,370,1,1
1091,371,371,1,1
1092,371,371,1,1
1093,371,371,1,1
1094,372,372,1,1
1095,372,372,1,1
1096,372,372,1,1
1097,372,372,1,1
1098,372,372,1,1
1099,373,373,1,1
1100,373,373,1,1
1101,373,373,1,1
1102,374,374,1,1
1103,374,374,1,1
1104,374,374,1,1
1105,375,375,1,1
1106,375,375,1,1
1107,375,375,1,1
1108,375,375,1,1
1109,375,375,1,1
1110,375,375,1,1
1111,376,376,1,1
1112,376,376,1,1
1113,377,377,1,1
1114,377,377,1,1
1115,377,377,1,1
1116,378,378,1,1
1117,378,378,1,1
1118,378,378,1,1
1119,379,379,1,1
1120,379,379,1,1
1121,380,380,1,1
1122,381,381,1,1
1123,381,381,1,1
1124,382,382,1,1
1125,382,382,1,1
1126,382,382,1,1
1127,382,382,1,1
1128,382,382,1,1
1129,382,382,1,1
1130,383,383,1,1
1131,383,383,1,1
1132,384,384,1,1
1133,384,384,1,1
1134,385,385,1,1
1135,385,385,1,1
1136,385,385,1,1
1137,385,385,1,1
1138,386,386,1,1
1139,388,388,1,1
1140,388,388,1,1
1141,388,388,1,1
1142,388,388,1,1
1143,388,388,1,1
1144,388,388,1,1
1145,389,389,1,1
1146,389,389,1,1
1147,389,389,1,1
1148,390,390,1,1
1149,390,390,1,1
1150,390,390,1,1
1151,391,391,1,1
1152,392,392,1,1
1153,392,392,1,1
1154,393,393,1,1
1155,393,393,1,1
1156,394,394,1,1
1157,394,394,1,1
1158,394,394,1,1
1159,394,394,1,1
1160,395,395,1,1
1161,396,396,1,1
1162,396,396,1,1
1163,397,397,1,1
1164,397,397,1,1
1165,397,397,1,1
1166,398,398,1,1
1167,398,398,1,1
1168,398,398,1,1
1169,398,398,1,1
1170,399,399,1,1
1171,399,399,1,1
1172,400,400,1,1
1173,400,400,1,1
1174,400,400,1,1
1175,401,401,1,1
1176,401,401,1,1
1177,402,402,1,1
1178,402,402,1,1
1179,403,403,1,1
1180,403,403,1,1
1181,404,404,1,1
1182,404,404,1,1
1183,405,405,1,1
1184,405,405,1,1
1185,405,405,1,1
1186,405,405,1,1
1187,406,406,1,1
1188,406,406,1,1
1189,407,407,1,1
1190,407,407,1,1
1191,407,407,1,1
1192,408,408,1,1
1193,408,408,1,1
1194,409,409,1,1
1195,409,409,1,1
1196,411,411,1,1
1197,411,411,1,1
1198,411,411,1,1
1199,411,411,1,1
1200,411,411,1,1
1201,412,412,1,1
1202,412,412,1,1
1203,412,412,1,1
1204,413,413,1,1
1205,413,413,1,1
1206,413,413,1,1
1207,414,414,1,1
1208,414,414,1,1
1209,414,414,1,1
1210,414,414,1,1
1211,415,415,1,1
1212,415,415,1,1
1213,416,416,1,1
1214,416,416,1,1
1215,416,416,1,1
1216,416,416,1,1
1217,416,416,1,1
1218,417,417,1,1
1219,418,418,1,1
1220,418,418,1,1
1221,419,419,1,1
1222,419,419,1,1
1223,420,420,1,1
1224,420,420,1,1
1225,420,420,1,1
1226,421,421,1,1
1227,421,421,1,1
1228,423,423,1,1
1229,423,423,1,1
1230,424,424,1,1
1231,424,424,1,1
1232,425,425,1,1
1233,425,425,1,1
1234,425,425,1,1
1235,425,425,1,1
1236,425,425,1,1
1237,425,425,1,1
1238,426,426,1,1
1239,426,426,1,1
1240,427,427,1,1
1241,428,428,1,1
1242,428,428,1,1
1243,429,429,1,1
1244,429,429,1,1
1245,430,430,1,1
1246,430,430,1,1
1247,430,430,1,1
1248,431,431,1,1
1249,431,431,1,1
1250,432,432,1,1
1251,432,432,1,1
1252,432,432,1,1
1253,432,432,1,1
1254,433,433,1,1
1255,433,433,1,1
1256,433,433,1,1
1257,433,433,1,1
1258,433,433,1,1
1259,434,434,1,1
1260,434,434,1,1
1261,435,435,1,1
1262,435,435,1,1
1263,435,435,1,1
1264,436,436,1,1
1265,438,438,1,1
1266,438,438,1,1
1267,438,438,1,1
1268,438,438,1,1
1269,438,438,1,1
1270,438,438,1,1
1271,439,439,1,1
1272,439,439,1,1
1273,439,439,1,1
1274,440,440,1,1
1275,440,440,1,1
1276,441,441,1,1
1277,441,441,1,1
1278,442,442,1,1
1279,442,442,1,1
1280,443,443,1,1
1281,443,443,1,1
1282,443,443,1,1
1283,444,444,1,1
1284,444,444,1,1
1285,444,444,1,1
1286,444,444,1,1
1287,445,445,1,1
1288,445,445,1,1
1289,445,445,1,1
1290,445,445,1,1
1291,445,445,1,1
1292,446,446,1,1
1293,446,446,1,1
1294,446,446,1,1
1295,447,447,1,1
1296,447,447,1,1
1297,448,448,1,1
1298,448,448,1,1
1299,449,449,1,1
1300,449,449,1,1
1301,449,449,1,1
1302,449,449,1,1
1303,449,449,1,1
1304,451,451,1,1
1305,451,451,1,1
1306,451,451,1,1
1307,452,452,1,1
1308,452,452,1,1
1309,452,452,1,1
1310,452,452,1,1
1311,452,452,1,1
1312,454,454,1,1
1313,454,454,1,1
1314,454,454,1,1
1315,455,455,1,1
1316,455,455,1,1
1317,455,455,1,1
1318,455,455,1,1
1319,456,456,1,1
1320,456,456,1,1
1321,457,457,1,1
1322,457,457,1,1
1323,458,458,1,1
1324,458,458,1,1
1325,458,458,1,1
1326,458,458,1,1
1327,458,458,1,1
1328,458,458,1,1
1329,459,459,1,1
1330,459,459,1,1
1331,459,459,1,1
1332,460,460,1,1
1333,460,460,1,1
1334,460,460,1,1
1335,460,460,1,1
1336,461,461,1,1
1337,462,462,1,1
1338,463,463,1,1
1339,463,463,1,1
1340,463,463,1,1
1341,464,464,1,1
1342,465,465,1,1
1343,465,465,1,1
1344,465,465,1,1
1345,466,466,1,1
1346,466,466,1,1
1347,466,466,1,1
1348,467,467,1,1
1349,467,467,1,1
1350,468,468,1,1
1351,469,469,1,1
1352,469,469,1,1
1353,469,469,1,1
1354,469,469,1,1
1355,469,469,1,1
1356,469,469,1,1
1357,469,469,1,1
1358,470,470,1,1
1359,470,470,1,1
